,Date,Open,High,Low,Close,Volume
449,2019-08-18 17:00-00,46200,46600,45000,45350,12872916
450,2019-08-18 18:00-00,46200,46600,45000,45350,12872916
451,2019-08-18 19:00-00,46200,46600,45000,45350,12872916
452,2019-08-18 20:00-00,46200,46600,45000,45350,12872916
453,2019-08-18 21:00-00,46200,46600,45000,45350,12872916
454,2019-08-18 22:00-00,46200,46600,45000,45350,12872916
455,2019-08-18 23:00-00,46200,46600,45000,45350,12872916
456,2019-08-19 00:00-00,46200,46600,45000,45350,12872916
457,2019-08-19 01:00-00,46200,46600,45000,45350,12872916
458,2019-08-19 02:00-00,46200,46600,45000,45350,12872916
459,2019-08-19 03:00-00,46200,46600,45000,45350,12872916
460,2019-08-19 04:00-00,46200,46600,45000,45350,12872916
461,2019-08-19 05:00-00,46200,46600,45000,45350,12872916
462,2019-08-19 06:00-00,46200,46600,45000,45350,12872916
463,2019-08-19 07:00-00,46200,46600,45000,45350,12872916
464,2019-08-19 08:00-00,46200,46600,45000,45350,12872916
465,2019-08-19 09:00-00,46200,46600,45000,45350,12872916
466,2019-08-19 10:00-00,46200,46600,45000,45350,12872916
467,2019-08-19 11:00-00,46200,46600,45000,45350,12872916
468,2019-08-19 12:00-00,46200,46600,45000,45350,12872916
469,2019-08-19 13:00-00,46200,46600,45000,45350,12872916
470,2019-08-19 14:00-00,46200,46600,45000,45350,12872916
471,2019-08-19 15:00-00,46200,46600,45000,45350,12872916
472,2019-08-19 16:00-00,46200,46600,45000,45350,12872916
473,2019-08-19 17:00-00,46200,46600,45000,45350,12872916
474,2019-08-19 18:00-00,46200,46600,45000,45350,12872916
475,2019-08-19 19:00-00,46200,46600,45000,45350,12872916
476,2019-08-19 20:00-00,46200,46600,45000,45350,12872916
477,2019-08-19 21:00-00,46200,46600,45000,45350,12872916
478,2019-08-19 22:00-00,46200,46600,45000,45350,12872916
479,2019-08-19 23:00-00,46200,46600,45000,45350,12872916
480,2019-08-20 00:00-00,46200,46600,45000,45350,12872916
481,2019-08-20 01:00-00,46200,46600,45000,45350,12872916
482,2019-08-20 02:00-00,46200,46600,45000,45350,12872916
483,2019-08-20 03:00-00,46200,46600,45000,45350,12872916
484,2019-08-20 04:00-00,46200,46600,45000,45350,12872916
485,2019-08-20 05:00-00,46200,46600,45000,45350,12872916
486,2019-08-20 06:00-00,46200,46600,45000,45350,12872916
487,2019-08-20 07:00-00,46200,46600,45000,45350,12872916
488,2019-08-20 08:00-00,46200,46600,45000,45350,12872916
489,2019-08-20 09:00-00,46200,46600,45000,45350,12872916
490,2019-08-20 10:00-00,46200,46600,45000,45350,12872916
491,2019-08-20 11:00-00,46200,46600,45000,45350,12872916
492,2019-08-20 12:00-00,46200,46600,45000,45350,12872916
493,2019-08-20 13:00-00,46200,46600,45000,45350,12872916
494,2019-08-20 14:00-00,46200,46600,45000,45350,12872916
495,2019-08-20 15:00-00,46200,46600,45000,45350,12872916
496,2019-08-20 16:00-00,46200,46600,45000,45350,12872916
497,2019-08-20 17:00-00,46200,46600,45000,45350,12872916
498,2019-08-20 18:00-00,46200,46600,45000,45350,12872916
499,2019-08-20 19:00-00,46200,46600,45000,45350,12872916
500,2019-08-20 20:00-00,46200,46600,45000,45350,12872916
501,2019-08-20 21:00-00,46200,46600,45000,45350,12872916
502,2019-08-20 22:00-00,46200,46600,45000,45350,12872916
503,2019-08-20 23:00-00,46200,46600,45000,45350,12872916
504,2019-08-21 00:00-00,46200,46600,45000,45350,12872916
505,2019-08-21 01:00-00,46200,46600,45000,45350,12872916
506,2019-08-21 02:00-00,46200,46600,45000,45350,12872916
507,2019-08-21 03:00-00,46200,46600,45000,45350,12872916
508,2019-08-21 04:00-00,46200,46600,45000,45350,12872916
509,2019-08-21 05:00-00,46200,46600,45000,45350,12872916
510,2019-08-21 06:00-00,46200,46600,45000,45350,12872916
511,2019-08-21 07:00-00,46200,46600,45000,45350,12872916
512,2019-08-21 08:00-00,46200,46600,45000,45350,12872916
513,2019-08-21 09:00-00,46200,46600,45000,45350,12872916
514,2019-08-21 10:00-00,46200,46600,45000,45350,12872916
515,2019-08-21 11:00-00,46200,46600,45000,45350,12872916
516,2019-08-21 12:00-00,46200,46600,45000,45350,12872916
517,2019-08-21 13:00-00,46200,46600,45000,45350,12872916
518,2019-08-21 14:00-00,46200,46600,45000,45350,12872916
519,2019-08-21 15:00-00,46200,46600,45000,45350,12872916
520,2019-08-21 16:00-00,46200,46600,45000,45350,12872916
521,2019-08-21 17:00-00,46200,46600,45000,45350,12872916
522,2019-08-21 18:00-00,46200,46600,45000,45350,12872916
523,2019-08-21 19:00-00,46200,46600,45000,45350,12872916
524,2019-08-21 20:00-00,46200,46600,45000,45350,12872916
525,2019-08-21 21:00-00,46200,46600,45000,45350,12872916
526,2019-08-21 22:00-00,46200,46600,45000,45350,12872916
527,2019-08-21 23:00-00,46200,46600,45000,45350,12872916
528,2019-08-22 00:00-00,46200,46600,45000,45350,12872916
529,2019-08-22 01:00-00,46200,46600,45000,45350,12872916
530,2019-08-22 02:00-00,46200,46600,45000,45350,12872916
531,2019-08-22 03:00-00,46200,46600,45000,45350,12872916
532,2019-08-22 04:00-00,46200,46600,45000,45350,12872916
533,2019-08-22 05:00-00,46200,46600,45000,45350,12872916
534,2019-08-22 06:00-00,46200,46600,45000,45350,12872916
535,2019-08-22 07:00-00,46200,46600,45000,45350,12872916
536,2019-08-22 08:00-00,46200,46600,45000,45350,12872916
537,2019-08-22 09:00-00,46200,46600,45000,45350,12872916
538,2019-08-22 10:00-00,46200,46600,45000,45350,12872916
539,2019-08-22 11:00-00,46200,46600,45000,45350,12872916
540,2019-08-22 12:00-00,46200,46600,45000,45350,12872916
541,2019-08-22 13:00-00,46200,46600,45000,45350,12872916
542,2019-08-22 14:00-00,46200,46600,45000,45350,12872916
543,2019-08-22 15:00-00,46200,46600,45000,45350,12872916
544,2019-08-22 16:00-00,46200,46600,45000,45350,12872916
545,2019-08-22 17:00-00,46200,46600,45000,45350,12872916
546,2019-08-22 18:00-00,46200,46600,45000,45350,12872916
547,2019-08-22 19:00-00,46200,46600,45000,45350,12872916
548,2019-08-22 20:00-00,46200,46600,45000,45350,12872916
549,2019-08-22 21:00-00,46200,46600,45000,45350,12872916
550,2019-08-22 22:00-00,46200,46600,45000,45350,12872916
551,2019-08-22 23:00-00,46200,46600,45000,45350,12872916
552,2019-08-23 00:00-00,46200,46600,45000,45350,12872916
553,2019-08-23 01:00-00,46200,46600,45000,45350,12872916
554,2019-08-23 02:00-00,46200,46600,45000,45350,12872916
555,2019-08-23 03:00-00,46200,46600,45000,45350,12872916
556,2019-08-23 04:00-00,46200,46600,45000,45350,12872916
557,2019-08-23 05:00-00,46200,46600,45000,45350,12872916
558,2019-08-23 06:00-00,46200,46600,45000,45350,12872916
559,2019-08-23 07:00-00,46200,46600,45000,45350,12872916
560,2019-08-23 08:00-00,46200,46600,45000,45350,12872916
561,2019-08-23 09:00-00,46200,46600,45000,45350,12872916
562,2019-08-23 10:00-00,46200,46600,45000,45350,12872916
563,2019-08-23 11:00-00,46200,46600,45000,45350,12872916
564,2019-08-23 12:00-00,46200,46600,45000,45350,12872916
565,2019-08-23 13:00-00,46200,46600,45000,45350,12872916
566,2019-08-23 14:00-00,46200,46600,45000,45350,12872916
567,2019-08-23 15:00-00,46200,46600,45000,45350,12872916
568,2019-08-23 16:00-00,46200,46600,45000,45350,12872916
569,2019-08-23 17:00-00,46200,46600,45000,45350,12872916
570,2019-08-23 18:00-00,46200,46600,45000,45350,12872916
571,2019-08-23 19:00-00,46200,46600,45000,45350,12872916
572,2019-08-23 20:00-00,46200,46600,45000,45350,12872916
573,2019-08-23 21:00-00,46200,46600,45000,45350,12872916
574,2019-08-23 22:00-00,46200,46600,45000,45350,12872916
575,2019-08-23 23:00-00,46200,46600,45000,45350,12872916
576,2019-08-24 00:00-00,46200,46600,45000,45350,12872916
577,2019-08-24 01:00-00,46200,46600,45000,45350,12872916
578,2019-08-24 02:00-00,46200,46600,45000,45350,12872916
579,2019-08-24 03:00-00,46200,46600,45000,45350,12872916
580,2019-08-24 04:00-00,46200,46600,45000,45350,12872916
581,2019-08-24 05:00-00,46200,46600,45000,45350,12872916
582,2019-08-24 06:00-00,46200,46600,45000,45350,12872916
583,2019-08-24 07:00-00,46200,46600,45000,45350,12872916
584,2019-08-24 08:00-00,46200,46600,45000,45350,12872916
585,2019-08-24 09:00-00,46200,46600,45000,45350,12872916
586,2019-08-24 10:00-00,46200,46600,45000,45350,12872916
587,2019-08-24 11:00-00,46200,46600,45000,45350,12872916
588,2019-08-24 12:00-00,46200,46600,45000,45350,12872916
589,2019-08-24 13:00-00,46200,46600,45000,45350,12872916
590,2019-08-24 14:00-00,46200,46600,45000,45350,12872916
591,2019-08-24 15:00-00,46200,46600,45000,45350,12872916
592,2019-08-24 16:00-00,46200,46600,45000,45350,12872916
593,2019-08-24 17:00-00,46200,46600,45000,45350,12872916
594,2019-08-24 18:00-00,46200,46600,45000,45350,12872916
595,2019-08-24 19:00-00,46200,46600,45000,45350,12872916
596,2019-08-24 20:00-00,46200,46600,45000,45350,12872916
597,2019-08-24 21:00-00,46200,46600,45000,45350,12872916
598,2019-08-24 22:00-00,46200,46600,45000,45350,12872916
599,2019-08-24 23:00-00,46200,46600,45000,45350,12872916
600,2019-08-25 00:00-00,46200,46600,45000,45350,12872916
601,2019-08-25 01:00-00,46200,46600,45000,45350,12872916
602,2019-08-25 02:00-00,46200,46600,45000,45350,12872916
603,2019-08-25 03:00-00,46200,46600,45000,45350,12872916
604,2019-08-25 04:00-00,46200,46600,45000,45350,12872916
605,2019-08-25 05:00-00,46200,46600,45000,45350,12872916
606,2019-08-25 06:00-00,46200,46600,45000,45350,12872916
607,2019-08-25 07:00-00,46200,46600,45000,45350,12872916
608,2019-08-25 08:00-00,46200,46600,45000,45350,12872916
609,2019-08-25 09:00-00,46200,46600,45000,45350,12872916
610,2019-08-25 10:00-00,46200,46600,45000,45350,12872916
611,2019-08-25 11:00-00,46200,46600,45000,45350,12872916
612,2019-08-25 12:00-00,46200,46600,45000,45350,12872916
613,2019-08-25 13:00-00,46200,46600,45000,45350,12872916
614,2019-08-25 14:00-00,46200,46600,45000,45350,12872916
615,2019-08-25 15:00-00,46200,46600,45000,45350,12872916
616,2019-08-25 16:00-00,46200,46600,45000,45350,12872916
617,2019-08-25 17:00-00,46200,46600,45000,45350,12872916
618,2019-08-25 18:00-00,46200,46600,45000,45350,12872916
619,2019-08-25 19:00-00,46200,46600,45000,45350,12872916
620,2019-08-25 20:00-00,46200,46600,45000,45350,12872916
621,2019-08-25 21:00-00,46200,46600,45000,45350,12872916
622,2019-08-25 22:00-00,46200,46600,45000,45350,12872916
623,2019-08-25 23:00-00,46200,46600,45000,45350,12872916
624,2019-08-26 00:00-00,46200,46600,45000,45350,12872916
625,2019-08-26 01:00-00,46200,46600,45000,45350,12872916
626,2019-08-26 02:00-00,46200,46600,45000,45350,12872916
627,2019-08-26 03:00-00,46200,46600,45000,45350,12872916
628,2019-08-26 04:00-00,46200,46600,45000,45350,12872916
629,2019-08-26 05:00-00,46200,46600,45000,45350,12872916
630,2019-08-26 06:00-00,46200,46600,45000,45350,12872916
631,2019-08-26 07:00-00,46200,46600,45000,45350,12872916
632,2019-08-26 08:00-00,46200,46600,45000,45350,12872916
633,2019-08-26 09:00-00,46200,46600,45000,45350,12872916
634,2019-08-26 10:00-00,46200,46600,45000,45350,12872916
635,2019-08-26 11:00-00,46200,46600,45000,45350,12872916
636,2019-08-26 12:00-00,46200,46600,45000,45350,12872916
637,2019-08-26 13:00-00,46200,46600,45000,45350,12872916
638,2019-08-26 14:00-00,46200,46600,45000,45350,12872916
639,2019-08-26 15:00-00,46200,46600,45000,45350,12872916
640,2019-08-26 16:00-00,46200,46600,45000,45350,12872916
641,2019-08-26 17:00-00,46200,46600,45000,45350,12872916
642,2019-08-26 18:00-00,46200,46600,45000,45350,12872916
643,2019-08-26 19:00-00,46200,46600,45000,45350,12872916
644,2019-08-26 20:00-00,46200,46600,45000,45350,12872916
645,2019-08-26 21:00-00,46200,46600,45000,45350,12872916
646,2019-08-26 22:00-00,46200,46600,45000,45350,12872916
647,2019-08-26 23:00-00,46200,46600,45000,45350,12872916
648,2019-08-27 00:00-00,46200,46600,45000,45350,12872916
649,2019-08-27 01:00-00,46200,46600,45000,45350,12872916
650,2019-08-27 02:00-00,46200,46600,45000,45350,12872916
651,2019-08-27 03:00-00,46200,46600,45000,45350,12872916
652,2019-08-27 04:00-00,46200,46600,45000,45350,12872916
653,2019-08-27 05:00-00,46200,46600,45000,45350,12872916
654,2019-08-27 06:00-00,46200,46600,45000,45350,12872916
655,2019-08-27 07:00-00,46200,46600,45000,45350,12872916
656,2019-08-27 08:00-00,46200,46600,45000,45350,12872916
657,2019-08-27 09:00-00,46200,46600,45000,45350,12872916
658,2019-08-27 10:00-00,46200,46600,45000,45350,12872916
659,2019-08-27 11:00-00,46200,46600,45000,45350,12872916
660,2019-08-27 12:00-00,46200,46600,45000,45350,12872916
661,2019-08-27 13:00-00,46200,46600,45000,45350,12872916
662,2019-08-27 14:00-00,46200,46600,45000,45350,12872916
663,2019-08-27 15:00-00,46200,46600,45000,45350,12872916
664,2019-08-27 16:00-00,46200,46600,45000,45350,12872916
665,2019-08-27 17:00-00,46200,46600,45000,45350,12872916
666,2019-08-27 18:00-00,46200,46600,45000,45350,12872916
667,2019-08-27 19:00-00,46200,46600,45000,45350,12872916
668,2019-08-27 20:00-00,46200,46600,45000,45350,12872916
669,2019-08-27 21:00-00,46200,46600,45000,45350,12872916
670,2019-08-27 22:00-00,46200,46600,45000,45350,12872916
671,2019-08-27 23:00-00,46200,46600,45000,45350,12872916
672,2019-08-28 00:00-00,46200,46600,45000,45350,12872916
673,2019-08-28 01:00-00,46200,46600,45000,45350,12872916
674,2019-08-28 02:00-00,46200,46600,45000,45350,12872916
675,2019-08-28 03:00-00,46200,46600,45000,45350,12872916
676,2019-08-28 04:00-00,46200,46600,45000,45350,12872916
677,2019-08-28 05:00-00,46200,46600,45000,45350,12872916
678,2019-08-28 06:00-00,46200,46600,45000,45350,12872916
679,2019-08-28 07:00-00,46200,46600,45000,45350,12872916
680,2019-08-28 08:00-00,46200,46600,45000,45350,12872916
681,2019-08-28 09:00-00,46200,46600,45000,45350,12872916
682,2019-08-28 10:00-00,46200,46600,45000,45350,12872916
683,2019-08-28 11:00-00,46200,46600,45000,45350,12872916
684,2019-08-28 12:00-00,46200,46600,45000,45350,12872916
685,2019-08-28 13:00-00,46200,46600,45000,45350,12872916
686,2019-08-28 14:00-00,46200,46600,45000,45350,12872916
687,2019-08-28 15:00-00,46200,46600,45000,45350,12872916
688,2019-08-28 16:00-00,46200,46600,45000,45350,12872916
689,2019-08-28 17:00-00,46200,46600,45000,45350,12872916
690,2019-08-28 18:00-00,46200,46600,45000,45350,12872916
691,2019-08-28 19:00-00,46200,46600,45000,45350,12872916
692,2019-08-28 20:00-00,46200,46600,45000,45350,12872916
693,2019-08-28 21:00-00,46200,46600,45000,45350,12872916
694,2019-08-28 22:00-00,46200,46600,45000,45350,12872916
695,2019-08-28 23:00-00,46200,46600,45000,45350,12872916
696,2019-08-29 00:00-00,46200,46600,45000,45350,12872916
697,2019-08-29 01:00-00,46200,46600,45000,45350,12872916
698,2019-08-29 02:00-00,46200,46600,45000,45350,12872916
699,2019-08-29 03:00-00,46200,46600,45000,45350,12872916
700,2019-08-29 04:00-00,46200,46600,45000,45350,12872916
701,2019-08-29 05:00-00,46200,46600,45000,45350,12872916
702,2019-08-29 06:00-00,46200,46600,45000,45350,12872916
703,2019-08-29 07:00-00,46200,46600,45000,45350,12872916
704,2019-08-29 08:00-00,46200,46600,45000,45350,12872916
705,2019-08-29 09:00-00,46200,46600,45000,45350,12872916
706,2019-08-29 10:00-00,46200,46600,45000,45350,12872916
707,2019-08-29 11:00-00,46200,46600,45000,45350,12872916
708,2019-08-29 12:00-00,46200,46600,45000,45350,12872916
709,2019-08-29 13:00-00,46200,46600,45000,45350,12872916
710,2019-08-29 14:00-00,46200,46600,45000,45350,12872916
711,2019-08-29 15:00-00,46200,46600,45000,45350,12872916
712,2019-08-29 16:00-00,46200,46600,45000,45350,12872916
713,2019-08-29 17:00-00,46200,46600,45000,45350,12872916
714,2019-08-29 18:00-00,46200,46600,45000,45350,12872916
715,2019-08-29 19:00-00,46200,46600,45000,45350,12872916
716,2019-08-29 20:00-00,46200,46600,45000,45350,12872916
717,2019-08-29 21:00-00,46200,46600,45000,45350,12872916
718,2019-08-29 22:00-00,46200,46600,45000,45350,12872916
719,2019-08-29 23:00-00,46200,46600,45000,45350,12872916
720,2019-08-30 00:00-00,46200,46600,45000,45350,12872916
721,2019-08-30 01:00-00,46200,46600,45000,45350,12872916
722,2019-08-30 02:00-00,46200,46600,45000,45350,12872916
723,2019-08-30 03:00-00,46200,46600,45000,45350,12872916
724,2019-08-30 04:00-00,46200,46600,45000,45350,12872916
725,2019-08-30 05:00-00,46200,46600,45000,45350,12872916
726,2019-08-30 06:00-00,46200,46600,45000,45350,12872916
727,2019-08-30 07:00-00,46200,46600,45000,45350,12872916
728,2019-08-30 08:00-00,46200,46600,45000,45350,12872916
729,2019-08-30 09:00-00,46200,46600,45000,45350,12872916
730,2019-08-30 10:00-00,46200,46600,45000,45350,12872916
731,2019-08-30 11:00-00,46200,46600,45000,45350,12872916
732,2019-08-30 12:00-00,46200,46600,45000,45350,12872916
733,2019-08-30 13:00-00,46200,46600,45000,45350,12872916
734,2019-08-30 14:00-00,46200,46600,45000,45350,12872916
735,2019-08-30 15:00-00,46200,46600,45000,45350,12872916
736,2019-08-30 16:00-00,46200,46600,45000,45350,12872916
737,2019-08-30 17:00-00,46200,46600,45000,45350,12872916
738,2019-08-30 18:00-00,46200,46600,45000,45350,12872916
739,2019-08-30 19:00-00,46200,46600,45000,45350,12872916
740,2019-08-30 20:00-00,46200,46600,45000,45350,12872916
741,2019-08-30 21:00-00,46200,46600,45000,45350,12872916
742,2019-08-30 22:00-00,46200,46600,45000,45350,12872916
743,2019-08-30 23:00-00,46200,46600,45000,45350,12872916
744,2019-08-31 00:00-00,46200,46600,45000,45350,12872916
745,2019-08-31 01:00-00,46200,46600,45000,45350,12872916
746,2019-08-31 02:00-00,46200,46600,45000,45350,12872916
747,2019-08-31 03:00-00,46200,46600,45000,45350,12872916
748,2019-08-31 04:00-00,46200,46600,45000,45350,12872916
749,2019-08-31 05:00-00,46200,46600,45000,45350,12872916
750,2019-08-31 06:00-00,46200,46600,45000,45350,12872916
751,2019-08-31 07:00-00,46200,46600,45000,45350,12872916
752,2019-08-31 08:00-00,46200,46600,45000,45350,12872916
753,2019-08-31 09:00-00,46200,46600,45000,45350,12872916
754,2019-08-31 10:00-00,46200,46600,45000,45350,12872916
755,2019-08-31 11:00-00,46200,46600,45000,45350,12872916
756,2019-08-31 12:00-00,46200,46600,45000,45350,12872916
757,2019-08-31 13:00-00,46200,46600,45000,45350,12872916
758,2019-08-31 14:00-00,46200,46600,45000,45350,12872916
759,2019-08-31 15:00-00,46200,46600,45000,45350,12872916
760,2019-08-31 16:00-00,46200,46600,45000,45350,12872916
761,2019-08-31 17:00-00,46200,46600,45000,45350,12872916
762,2019-08-31 18:00-00,46200,46600,45000,45350,12872916
763,2019-08-31 19:00-00,46200,46600,45000,45350,12872916
764,2019-08-31 20:00-00,46200,46600,45000,45350,12872916
765,2019-08-31 21:00-00,46200,46600,45000,45350,12872916
766,2019-08-31 22:00-00,46200,46600,45000,45350,12872916
767,2019-08-31 23:00-00,46200,46600,45000,45350,12872916
768,2019-09-01 00:00-00,46200,46600,45000,45350,12872916
769,2019-09-01 01:00-00,46200,46600,45000,45350,12872916
770,2019-09-01 02:00-00,46200,46600,45000,45350,12872916
771,2019-09-01 03:00-00,46200,46600,45000,45350,12872916
772,2019-09-01 04:00-00,46200,46600,45000,45350,12872916
773,2019-09-01 05:00-00,46200,46600,45000,45350,12872916
774,2019-09-01 06:00-00,46200,46600,45000,45350,12872916
775,2019-09-01 07:00-00,46200,46600,45000,45350,12872916
776,2019-09-01 08:00-00,46200,46600,45000,45350,12872916
777,2019-09-01 09:00-00,46200,46600,45000,45350,12872916
778,2019-09-01 10:00-00,46200,46600,45000,45350,12872916
779,2019-09-01 11:00-00,46200,46600,45000,45350,12872916
780,2019-09-01 12:00-00,46200,46600,45000,45350,12872916
781,2019-09-01 13:00-00,46200,46600,45000,45350,12872916
782,2019-09-01 14:00-00,46200,46600,45000,45350,12872916
783,2019-09-01 15:00-00,46200,46600,45000,45350,12872916
784,2019-09-01 16:00-00,46200,46600,45000,45350,12872916
785,2019-09-01 17:00-00,46200,46600,45000,45350,12872916
786,2019-09-01 18:00-00,46200,46600,45000,45350,12872916
787,2019-09-01 19:00-00,46200,46600,45000,45350,12872916
788,2019-09-01 20:00-00,46200,46600,45000,45350,12872916
789,2019-09-01 21:00-00,46200,46600,45000,45350,12872916
790,2019-09-01 22:00-00,46200,46600,45000,45350,12872916
