,날짜,종가
659,2021-07-28 11:00,-0.12706480305
660,2021-07-28 12:00,-0.12706480305
661,2021-07-28 13:00,-0.1272264631
662,2021-07-28 14:00,-0.25477707006
663,2021-07-28 15:00,0.25542784163
664,2021-07-28 16:00,0.25542784163
665,2021-07-28 17:00,0.25542784163
666,2021-07-28 18:00,0.25542784163
667,2021-07-28 19:00,0.25542784163
668,2021-07-28 20:00,0.25542784163
669,2021-07-28 21:00,0.25542784163
670,2021-07-28 22:00,0.25542784163
671,2021-07-28 23:00,0.25542784163
672,2021-07-29 0:00,0.25542784163
673,2021-07-29 1:00,0.25542784163
674,2021-07-29 2:00,0.25542784163
675,2021-07-29 3:00,0.25542784163
676,2021-07-29 4:00,0.25542784163
677,2021-07-29 5:00,0.25542784163
678,2021-07-29 6:00,0.25542784163
679,2021-07-29 7:00,0.25542784163
680,2021-07-29 8:00,0.25542784163
681,2021-07-29 9:00,0.25542784163
682,2021-07-29 10:00,1.0191082803
